#Frame      Mode1    Mode2    Mode3
    8220   12.524   -4.932    9.274
    8221   12.202   -7.455   12.052
    8222   12.897   -8.336    6.934
    8223   13.095   -8.727    8.349
    8224   13.566  -10.508   11.645
    8225   13.286   -9.617    7.128
    8226   14.743  -12.836    8.638
    8227   14.657   -9.085    5.758
    8228   13.331   -8.234    4.953
    8229   13.377   -9.197    5.274
    8230   14.357   -8.948    6.463
    8231   13.092  -10.391    8.964
    8232   13.777  -10.623    5.623
    8233   13.151   -7.807    6.889
    8234   12.193   -9.106    4.516
    8235   11.156  -11.231    5.053
    8236   10.213   -7.111    5.172
    8237   12.351   -5.933    3.204
    8238   10.793   -6.319    2.981
    8239    9.636   -2.418    3.541
    8240   13.410   -8.156    5.324
    8241   11.383   -9.150    7.842
    8242   12.275  -11.036    3.325
    8243   10.584   -8.184    3.544
    8244   12.287  -12.262    6.309
    8245   12.571  -12.390    4.169
    8246   13.211   -9.867    2.560
    8247   13.941  -10.239    4.835
    8248   13.806  -10.614    5.080
    8249   14.160   -9.640    3.903
    8250   12.632  -11.081    5.189
    8251   12.513  -11.758    5.292
    8252   11.659  -11.791    4.133
    8253   14.479  -13.135    4.955
    8254   14.218  -10.976    5.837
    8255   12.746  -12.260    5.106
    8256   14.525  -11.475    7.809
    8257   14.322  -11.012    5.053
    8258   13.625  -10.170    6.574
    8259   14.475  -11.489    8.927
    8260   13.021  -13.060    6.989
    8261   12.993  -11.747    8.417
    8262   13.387  -13.493    7.951
    8263   12.857  -11.333    9.675
    8264   14.507  -11.736    7.673
    8265   12.596  -14.045    7.537
    8266   13.910  -10.329    6.611
    8267   14.288  -11.886    6.821
    8268   13.064  -13.246    7.878
    8269   15.787  -12.329    7.796
    8270   14.559  -10.850    5.849
    8271   13.938  -12.273    6.103
    8272   13.494  -10.972    6.146
    8273   13.524  -13.520    6.523
    8274   12.010  -12.486    6.557
    8275   15.406  -10.536    6.924
    8276   12.844  -12.290    7.235
    8277   13.395  -10.706    7.339
    8278   13.836  -11.844    7.441
    8279   11.787  -12.792    9.333
    8280   12.664  -12.235    8.333
    8281   11.214  -10.785    5.144
    8282   12.829  -10.260    5.866
    8283   11.398   -7.741    3.729
    8284   12.737   -9.916    5.856
    8285   14.223  -11.260    7.565
    8286   15.083  -12.266    8.096
    8287   10.878   -8.955    5.173
    8288   13.397  -10.947    8.029
    8289   14.158  -10.222    6.494
    8290   11.736   -8.410    6.085
    8291   14.504  -11.747    7.590
    8292   14.373  -10.492    8.191
    8293   15.145   -8.967    7.576
    8294   12.348   -9.616    4.833
    8295   13.844   -9.920    6.685
    8296   14.097  -11.738    6.975
    8297   15.258   -9.944    8.232
    8298   13.059   -9.048    5.140
    8299   12.227  -10.569    7.232
    8300   13.645   -8.983    7.986
    8301   13.478   -8.493    6.286
    8302   12.692   -9.351    8.294
    8303   11.228  -10.274    8.040
    8304   11.742   -7.165    7.739
    8305   11.770   -7.406    6.125
    8306   13.408  -11.180    6.781
    8307   14.191   -7.727    5.213
    8308   13.807   -9.117    4.670
    8309    9.818   -7.621    7.230
    8310    8.157   -4.120    4.429
    8311   10.270   -4.156    4.731
    8312    9.771   -3.387    4.261
    8313   13.851   -8.480    3.077
    8314   12.927   -8.061    3.664
    8315   13.493  -10.065    3.115
    8316   13.765   -7.105   -0.112
    8317   12.837   -8.981    4.152
    8318    9.496   -6.029    2.939
    8319    9.480   -6.408    3.984
    8320   13.850   -6.991    5.135
    8321   14.843  -10.893    3.736
    8322   13.765   -7.573    4.992
    8323   13.119  -10.367    3.620
    8324   13.755   -7.665    1.312
    8325   12.725   -6.261    2.218
    8326   13.960   -6.221    2.244
    8327   14.361   -6.846    1.838
    8328   13.028   -7.877    2.269
    8329   13.807   -8.388    2.331
    8330   15.305   -7.479    2.276
    8331   15.479   -6.138    1.139
    8332   16.105   -9.608    4.211
    8333   16.650   -8.211    0.249
    8334   14.653   -7.566    1.234
    8335   14.609  -10.551    1.624
    8336   15.837   -8.383    0.036
    8337   14.623  -12.093    0.787
    8338   17.756   -9.476    0.547
    8339   15.977   -9.207    0.663
    8340   14.421  -10.362    2.738
    8341   15.491  -11.512    1.652
    8342   16.677   -9.746    1.704
    8343   18.496   -9.352    2.389
    8344   16.627   -9.020    0.265
    8345   15.544   -9.379   -0.156
    8346   13.693   -3.738   -2.636
    8347   13.985   -5.790   -1.865
    8348   11.975   -5.770   -3.097
    8349   12.287   -5.530   -1.609
    8350   12.589   -6.727   -2.913
    8351   14.402   -8.852   -1.265
    8352   15.168   -6.663   -2.010
    8353   14.449  -10.326    1.641
    8354   14.653   -6.093   -3.149
    8355   13.659   -7.230   -3.996
    8356   13.627   -9.694   -2.771
    8357   16.022   -8.904   -0.376
    8358   14.884   -8.951   -1.596
    8359   15.491   -8.614   -1.844
    8360   14.925   -7.783   -0.089
    8361   15.251   -7.074   -0.013
    8362   13.403   -7.304   -0.917
    8363   14.353   -8.111    0.526
    8364   15.129   -8.353   -1.691
    8365   14.532   -6.924   -2.181
    8366   15.924   -6.795   -1.498
    8367   13.351   -5.556   -1.904
    8368   11.890   -3.144   -1.681
    8369   12.799   -5.409   -5.600
    8370   14.456   -4.609   -5.070
    8371   13.862   -7.380   -2.577
    8372   14.576   -5.855   -3.849
    8373   11.192   -4.385   -2.447
    8374   11.734   -5.431   -0.862
    8375   15.124   -8.151   -0.545
    8376   15.072   -9.473   -3.461
    8377   16.341   -6.260   -1.160
    8378   17.975   -7.381    0.200
    8379   14.818   -2.308    0.173
    8380   16.657   -3.057   -2.252
    8381   14.743   -7.471   -0.609
    8382   16.500   -7.505   -0.331
    8383   17.150   -6.025   -1.772
    8384   16.027   -7.113   -0.002
    8385   19.266   -2.588   -1.543
    8386   15.516   -1.139   -1.515
    8387   17.842   -6.181   -0.968
    8388   18.457   -4.744   -0.488
    8389   15.669   -3.813   -4.764
    8390   18.295   -3.838   -3.522
    8391   15.531   -2.152   -4.364
    8392   15.949   -3.658   -3.606
    8393   15.135   -4.949   -1.723
    8394   13.722   -3.185   -4.220
    8395   17.406   -6.692   -0.797
    8396   15.682   -5.187   -2.850
    8397   16.497   -6.255   -0.216
    8398   15.749   -8.379    0.146
    8399   16.505   -5.121   -1.383
    8400   16.803   -7.173   -0.647
    8401   15.321   -2.159    0.209
    8402   15.386   -6.218   -1.871
    8403   16.642   -6.896   -1.674
    8404   15.971   -4.949   -2.029
    8405   16.004   -5.693   -1.762
    8406   15.862   -5.002   -0.872
    8407   15.431   -6.869   -0.033
    8408   17.807   -8.246    0.232
    8409   17.311   -6.328   -2.175
    8410   16.048   -3.782   -2.791
    8411   16.360   -4.267    0.947
    8412   18.223   -5.666    1.619
    8413   18.106   -6.039   -1.154
    8414   18.976   -6.853    3.643
    8415   15.348   -4.019    0.959
    8416   18.630   -7.690   -0.329
    8417   18.092   -5.602   -0.637
    8418   16.939   -6.205   -1.872
    8419   19.866   -6.835   -1.054
    8420   17.410   -6.026   -3.202
    8421   18.625   -7.455   -1.041
    8422   18.282   -8.784   -1.768
    8423   20.106   -6.900   -2.050
    8424   20.523   -7.452   -2.453
    8425   20.215   -6.511   -2.176
    8426   19.047   -7.760   -2.734
    8427   19.488   -5.425   -3.520
    8428   19.126   -4.673   -1.976
    8429   15.428   -2.604   -3.578
    8430   19.307   -6.042   -0.136
    8431   16.318   -5.898   -0.476
    8432   15.478   -3.203   -1.446
    8433   18.025   -5.550   -1.987
    8434   17.423   -2.416   -2.139
    8435   17.197   -3.205   -1.562
    8436   19.696   -4.117   -1.372
    8437   15.506   -3.551   -4.040
    8438   15.826   -4.123   -4.154
    8439   19.481   -5.265   -2.094
    8440   19.131   -6.601   -2.955
    8441   17.775   -5.264   -1.602
    8442   13.919   -2.785   -0.248
    8443   16.743   -7.084   -3.646
    8444   16.988   -7.009   -1.818
    8445   16.273   -4.209   -2.290
    8446   14.883   -2.750   -1.834
    8447   16.483   -4.267   -0.215
    8448   15.088   -4.820   -3.137
    8449   18.200   -5.346   -1.675
    8450   17.480   -2.685   -2.271
    8451   19.054   -7.992    0.691
    8452   16.050   -5.976   -2.269
    8453   15.624   -4.923   -1.371
    8454   18.219   -7.110   -0.863
    8455   18.241   -8.178    0.084
    8456   18.390   -5.043   -0.148
    8457   17.138   -6.106   -2.595
    8458   17.947   -6.526   -2.987
    8459   14.831   -4.143   -2.890
    8460   16.139   -7.020   -1.947
    8461   15.365   -5.975   -3.248
    8462   17.228   -7.308   -0.952
    8463   18.588   -5.980   -0.210
    8464   16.742   -6.072   -0.713
    8465   18.660   -7.975   -1.064
    8466   17.721   -7.007   -0.277
    8467   16.001   -5.485    0.191
    8468   18.067   -8.124    0.923
    8469   19.146   -7.810   -3.507
    8470   20.537   -7.501   -0.655
    8471   17.868   -5.563   -2.176
    8472   16.394   -5.112   -2.334
    8473   19.204   -6.299    0.390
    8474   18.335   -7.655   -1.798
    8475   18.027   -7.709    0.579
    8476   17.800   -6.749    2.593
    8477   17.557   -5.810   -1.194
    8478   16.219   -5.570    1.105
    8479   12.820   -4.716    0.759
    8480   13.474   -7.714    0.354
    8481   11.098   -7.484    2.121
    8482   13.700   -5.496    4.798
    8483   14.245   -4.700    2.726
    8484   13.965   -5.062   -0.257
    8485   12.814   -6.911    1.021
    8486   11.950   -4.471   -0.568
    8487   12.245   -4.554   -2.403
    8488   15.369   -4.030   -1.149
    8489   11.216   -5.644    1.428
    8490   11.363   -7.889    0.966
    8491   12.273   -6.313    0.537
    8492   12.736   -6.651   -0.709
    8493   11.551   -6.902    1.623
    8494   13.613   -5.205    4.117
    8495   14.280   -5.874    3.495
    8496   12.244   -6.382    0.429
    8497   16.030   -5.530    1.287
    8498   13.307   -4.522    1.879
    8499   13.867   -4.273    2.179
    8500   16.867   -6.379    4.155
    8501   15.386   -3.870    5.796
    8502   12.389   -1.417   -1.250
    8503   13.658   -5.758    2.309
    8504   14.202   -3.541   -0.425
    8505   13.891   -4.885    1.323
    8506   14.549   -4.197    2.180
    8507   13.644   -4.936   -0.207
    8508   16.183   -7.388    3.404
    8509   15.236   -6.029    2.760
    8510   17.198   -6.175   -1.208
    8511   15.696   -6.764   -0.100
    8512   15.192   -8.526    2.763
    8513   17.057   -7.121   -0.045
    8514   15.327   -6.425   -2.498
    8515   15.765   -6.694   -1.648
    8516   15.765   -8.277   -1.323
    8517   15.141   -4.080    0.800
    8518   18.105   -2.988    0.132
    8519   18.401   -6.956    3.943
    8520   17.130   -7.882    2.007
    8521   18.221   -2.924    3.628
    8522   16.597   -4.779    3.682
    8523   18.041   -7.367    3.632
    8524   18.396   -7.469    2.875
    8525   17.517   -9.235    4.458
    8526   17.146   -6.180    3.061
    8527   18.017   -8.520    2.908
    8528   19.222   -7.876    3.211
    8529   17.752   -8.743    2.788
    8530   19.043   -5.681    4.536
    8531   16.773   -3.956    2.701
    8532   18.005   -6.665    3.700
    8533   18.299   -4.918    0.842
    8534   17.446   -4.651    0.949
    8535   16.605   -6.699    3.094
    8536   18.155   -8.092    3.318
    8537   17.747   -5.204    2.794
    8538   17.539   -4.526    1.698
    8539   17.998   -4.487    1.513
    8540   18.411   -7.767    1.240
    8541   18.735   -7.191    2.536
    8542   17.675   -5.243    3.381
    8543   18.938   -5.697    0.194
    8544   19.060   -6.212    3.768
    8545   15.270   -6.656    1.763
    8546   17.718   -5.074    2.854
    8547   17.694   -5.340    2.246
    8548   17.796   -3.830    3.553
    8549   17.875   -6.842    3.555
    8550   19.968   -5.847    5.459
    8551   15.729  -10.482    5.136
    8552   18.417   -7.024    4.168
    8553   18.189   -6.854    2.708
    8554   19.698   -5.955    3.385
    8555   15.991   -4.330    2.230
    8556   19.714   -6.649    3.613
    8557   17.997   -5.633    7.016
    8558   16.857   -6.040    8.993
    8559   16.070   -4.317    7.118
    8560   17.200   -8.184    6.220
    8561   17.497   -4.739    5.805
    8562   17.342   -5.531    6.260
    8563   20.015   -8.200    6.122
    8564   18.652   -5.729    4.080
    8565   17.905   -5.788    6.527
    8566   17.379   -5.584    8.172
    8567   16.379   -6.514    7.373
    8568   17.468   -7.408    7.193
    8569   17.506   -5.900    8.426
    8570   17.495   -4.537    4.492
    8571   16.655   -9.861    8.487
    8572   17.288   -4.693    5.061
    8573   17.143   -7.501    5.048
    8574   17.299   -4.492    4.664
    8575   17.738   -8.047    6.522
    8576   17.829   -7.102    8.046
    8577   15.926   -4.682    5.372
    8578   16.449   -6.714    5.300
    8579   18.176   -6.242    6.682
    8580   15.409   -6.029    7.201
    8581   15.643   -5.022    5.273
    8582   17.280   -5.214    5.513
    8583   16.870   -4.001    5.136
    8584   16.744   -4.993    7.192
    8585   17.632   -7.342    4.583
    8586   16.928   -5.637    5.016
    8587   16.650   -5.446    5.388
    8588   16.456   -4.263    6.440
    8589   18.448   -3.340    4.843
    8590   18.155   -3.758    5.856
    8591   16.378   -5.375    4.369
    8592   16.173   -5.152    5.881
    8593   16.094   -3.585    7.232
    8594   19.723   -7.641    8.322
    8595   18.356   -3.871    4.811
    8596   20.000   -4.784    9.427
    8597   19.122   -4.232    8.123
    8598   16.624   -5.830    7.244
    8599   17.909   -5.902    8.032
    8600   19.577   -7.503    3.449
    8601   17.583   -6.662    6.299
    8602   19.781   -2.841    5.863
    8603   17.991   -4.451    2.516
    8604   19.443   -7.456    3.365
    8605   19.394   -6.525    3.911
    8606   19.543   -7.791    5.226
    8607   16.998   -3.169    2.361
    8608   19.270   -6.276    4.518
    8609   18.670   -6.801    5.123
    8610   18.102   -5.235    4.320
    8611   19.630   -3.764    7.023
    8612   18.847   -8.256    2.951
    8613   16.865   -4.263    3.796
    8614   17.225   -5.973    2.490
    8615   19.767   -5.521    5.836
    8616   18.060   -6.172    5.171
    8617   18.820   -5.874    2.864
    8618   18.529   -7.456    3.659
    8619   19.846   -7.890    6.029
    8620   18.708   -5.839    3.654
    8621   19.818   -7.986    5.475
    8622   18.922   -5.709    8.193
    8623   19.201   -4.759    7.077
    8624   19.841   -7.769    6.365
    8625   18.547   -5.264    3.967
    8626   17.250   -5.802    3.118
    8627   19.352   -5.784    7.215
    8628   18.601   -5.290    6.140
    8629   19.717   -5.758    7.900
    8630   18.943   -3.627    6.502
    8631   19.492   -4.086    7.409
    8632   18.428   -7.863    8.607
    8633   19.378   -7.470    8.193
    8634   18.799   -7.642    8.737
    8635   18.851   -6.495    8.308
    8636   17.480   -5.161    9.717
    8637   19.851   -7.555    7.686
    8638   17.082   -6.523    6.315
    8639   19.234   -4.972    4.661
